subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Adults,4/23/2018,2/6/2018,2/10/2018,Ipsos,A-,1716,a,.1249047,0,38.1,31.7,44.47042,37.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50897,80476,2/11/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/7/2018,2/11/2018,Ipsos,A-,1545,a,.1133632,0,37.7,31,44.07043,37.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50896,80475,2/12/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/8/2018,2/12/2018,Ipsos,A-,1563,a,.1155601,0,38.5,30.6,44.87043,36.78361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50895,80474,2/13/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/9/2018,2/13/2018,Ipsos,A-,1518,a,.1130005,0,38.8,30.6,45.17043,36.78361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50910,80504,2/14/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/10/2018,2/14/2018,Ipsos,A-,1497,a,.1120474,0,37.8,31.4,44.17043,37.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50909,80503,2/15/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/11/2018,2/15/2018,Ipsos,A-,1529,a,.1148809,0,37.7,32.1,44.07043,38.2836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50908,80502,2/16/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/12/2018,2/16/2018,Ipsos,A-,1611,a,.121337,0,37.9,32.5,44.27043,38.68361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50918,80524,2/17/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/13/2018,2/17/2018,Ipsos,A-,1264,a,.0953365,0,37.5,32,43.87043,38.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50917,80523,2/18/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/14/2018,2/18/2018,Ipsos,A-,953,a,.0718832,.0002337,37.1,31.3,43.47042,37.4836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50916,80522,2/19/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/15/2018,2/19/2018,Ipsos,A-,972,a,.0732449,.0004764,36.8,29.3,43.17043,35.4836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50915,80521,2/20/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/16/2018,2/20/2018,Ipsos,A-,1104,a,.0830466,.000811,38.5,30,44.87043,36.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50931,80562,2/21/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/17/2018,2/21/2018,Ipsos,A-,1194,a,.0896042,.0011684,36.9,29.4,43.27043,35.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50930,80561,2/22/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/18/2018,2/22/2018,Ipsos,A-,1638,a,.1225623,.0020019,36.6,29.7,42.97042,35.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50929,80560,2/23/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/19/2018,2/23/2018,Ipsos,A-,2144,a,.1599635,.0031423,36,30.7,42.37043,36.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50941,80579,2/24/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/20/2018,2/24/2018,Ipsos,A-,2116,a,.1575231,.003617,36,31.9,42.37043,38.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50940,80578,2/25/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/21/2018,2/25/2018,Ipsos,A-,1957,a,.1454112,.0038233,35.9,32.1,42.27043,38.2836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50939,80577,2/26/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/22/2018,2/26/2018,Ipsos,A-,1860,a,.1379273,.0040895,36,31.8,42.37043,37.9836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50938,80576,2/27/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/23/2018,2/27/2018,Ipsos,A-,1655,a,.1224427,.0040457,36.7,31.4,43.07043,37.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50981,80634,2/28/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/24/2018,2/28/2018,Ipsos,A-,1487,a,.1096936,.004002,37.9,29.1,44.27043,35.28361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50980,80633,3/1/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/26/2018,2/28/2018,SurveyMonkey,C-,2857,a,.8434326,.0424401,44,37,43.61124,36.67419,"","",http://msnbcmedia.msn.com/i/TODAY/z_Creative/NBC%20News%20SurveyMonkey%20Poll%20Toplines%20n%20Methodology%203.8.pdf,50999,80683,3/1/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/25/2018,3/1/2018,Ipsos,A-,1488,a,.1093263,.0043731,37.7,28.5,44.07043,34.68361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50979,80632,3/2/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/26/2018,3/2/2018,Ipsos,A-,1527,a,.1115937,.0048673,38.3,28.9,44.67043,35.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50990,80655,3/3/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/27/2018,3/3/2018,Ipsos,A-,1532,a,.1112455,.0052646,39.5,29.1,45.87043,35.28361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50989,80654,3/4/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,2/28/2018,3/4/2018,Ipsos,A-,1599,a,.1152779,.0058959,38.9,29.7,45.27043,35.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50988,80653,3/5/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/1/2018,3/5/2018,Ipsos,A-,2050,a,.1466427,.0080773,39.3,30,45.67043,36.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,50987,80652,3/6/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/2/2018,3/6/2018,Ipsos,A-,2930,a,.2079931,.0122932,38.3,31.5,44.67043,37.68361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51004,80689,3/7/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/3/2018,3/7/2018,Ipsos,A-,3378,a,.2383268,.0150484,37.6,32,43.97042,38.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51003,80688,3/8/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/4/2018,3/8/2018,Ipsos,A-,3447,a,.2421913,.016265,36.8,32.2,43.17043,38.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51002,80687,3/9/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/5/2018,3/9/2018,Ipsos,A-,3420,a,.2397871,.0170574,36.8,31.8,43.17043,37.9836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51015,80711,3/10/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/6/2018,3/10/2018,Ipsos,A-,2823,a,.1977859,.0162822,35.8,32.5,42.17043,38.68361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51014,80710,3/11/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/7/2018,3/11/2018,Ipsos,A-,1861,a,.130488,.012197,36.7,29.9,43.07043,36.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51013,80709,3/12/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/8/2018,3/12/2018,Ipsos,A-,1469,a,.1031533,.0107917,37.1,30.2,43.47042,36.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51012,80708,3/13/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/9/2018,3/13/2018,Ipsos,A-,1414,a,.0994528,.0115164,37.5,30.1,43.87043,36.28361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51032,80749,3/14/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/10/2018,3/14/2018,Ipsos,A-,1485,a,.104624,.0132896,38,30.2,44.37043,36.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51031,80748,3/15/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/11/2018,3/15/2018,Ipsos,A-,1565,a,.110466,.0152764,38.7,30.1,45.07043,36.28361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51030,80747,3/16/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/12/2018,3/16/2018,Ipsos,A-,1687,a,.1193081,.0178518,37.7,31.7,44.07043,37.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51042,80772,3/17/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/13/2018,3/17/2018,Ipsos,A-,1616,a,.1145024,.0184419,36.3,31.6,42.67043,37.78361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51041,80771,3/18/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/14/2018,3/18/2018,Ipsos,A-,1556,a,.1104529,.019063,36.4,31.2,42.77043,37.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51040,80770,3/19/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/15/2018,3/19/2018,Ipsos,A-,1548,a,.1100791,.0202783,36.1,31.1,42.47042,37.28361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51039,80769,3/20/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/16/2018,3/20/2018,Ipsos,A-,1625,a,.1157562,.0226808,35.7,30.4,42.07043,36.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51057,80806,3/21/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/17/2018,3/21/2018,Ipsos,A-,2274,a,.1622931,.0337129,36.3,29.9,42.67043,36.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51056,80805,3/22/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/18/2018,3/22/2018,Ipsos,A-,3354,a,.2400365,.0526874,37,29,43.37043,35.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51055,80804,3/23/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/14/2018,3/25/2018,PRRI,"",2020,a,1.37382,.3929386,42,36,42.45854,36.09807,"","",https://www.prri.org/wp-content/uploads/2018/04/Abortion-and-Contraception-Topline.pdf,52196,82357,3/26/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/19/2018,3/23/2018,Ipsos,A-,3443,a,.2475824,.0572122,37,28.9,43.37043,35.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51205,81008,3/24/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/20/2018,3/24/2018,Ipsos,A-,3383,a,.2449355,.0593837,37,29.1,43.37043,35.28361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51204,81007,3/25/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/21/2018,3/25/2018,Ipsos,A-,3329,a,.243177,.0616595,36.6,29.3,42.97042,35.4836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51203,81006,3/26/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/22/2018,3/26/2018,Ipsos,A-,2711,a,.2002035,.0529336,36.9,29.9,43.27043,36.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51202,81005,3/27/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/23/2018,3/27/2018,Ipsos,A-,1672,a,.1249857,.0343817,37.8,31.4,44.17043,37.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51292,81135,3/28/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/24/2018,3/28/2018,Ipsos,A-,1564,a,.1183298,.0338299,38.3,32.6,44.67043,38.7836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51291,81134,3/29/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/25/2018,3/29/2018,Ipsos,A-,1627,a,.1245399,.0369802,38.1,34.1,44.47042,40.2836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51290,81133,3/30/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/26/2018,3/30/2018,Ipsos,A-,1769,a,.1365953,.0452678,39.4,32.8,45.77043,38.9836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51601,81576,3/31/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/27/2018,3/31/2018,Ipsos,A-,1703,a,.1327052,.0485467,39.4,31.2,45.77043,37.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51600,81575,4/1/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/28/2018,4/1/2018,Ipsos,A-,1621,a,.1275547,.0510408,38.3,31.2,44.67043,37.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51599,81574,4/2/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/29/2018,4/2/2018,Ipsos,A-,1907,a,.1516778,.0658721,38,30.3,44.37043,36.4836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51598,81573,4/3/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/30/2018,4/3/2018,Ipsos,A-,1838,a,.1479806,.069281,37.1,29.7,43.47042,35.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51610,81596,4/4/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,3/31/2018,4/4/2018,Ipsos,A-,1750,a,.1428271,.0716768,38.3,28.4,44.67043,34.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51609,81595,4/5/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/1/2018,4/5/2018,Ipsos,A-,1761,a,.1458873,.0780976,37.8,28.4,44.17043,34.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51608,81594,4/6/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/2/2018,4/6/2018,Ipsos,A-,1768,a,.1488601,.0846489,37.9,28.7,44.27043,34.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51623,81631,4/7/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/3/2018,4/7/2018,Ipsos,A-,1511,a,.1294629,.0779146,39.4,28.4,45.77043,34.58361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51622,81630,4/8/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/4/2018,4/8/2018,Ipsos,A-,1516,a,.1323193,.0840122,39.7,27.7,46.07043,33.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51621,81629,4/9/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/5/2018,4/9/2018,Ipsos,A-,1480,a,.1317435,.0879964,38,29.2,44.37043,35.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51620,81628,4/10/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/6/2018,4/10/2018,Ipsos,A-,1466,a,.1332495,.0933953,37.9,29.7,44.27043,35.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51633,81649,4/11/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/7/2018,4/11/2018,Ipsos,A-,1504,a,.1397628,.102566,40.5,29.7,46.87043,35.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51632,81648,4/12/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/8/2018,4/11/2018,ABC News/Washington Post,A+,1002,a,1.908439,1.514779,50,40,48.59069,38.90796,"","",http://www.langerresearch.com/wp-content/uploads/1196a32018Midterms.pdf,51634,81661,4/12/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/8/2018,4/12/2018,Ipsos,A-,1541,a,.146567,.1123948,39.8,29.9,46.17043,36.08361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,51631,81647,4/13/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/9/2018,4/13/2018,Ipsos,A-,1573,a,.1532297,.1225739,39.5,31,45.87043,37.18361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,52200,82373,4/14/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/10/2018,4/14/2018,Ipsos,A-,1553,a,.1550504,.1291747,40.9,30.2,47.27043,36.38361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,52199,82372,4/15/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/11/2018,4/15/2018,Ipsos,A-,1574,a,.1611812,.139643,41.1,30.3,47.47042,36.4836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,52198,82371,4/16/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/12/2018,4/16/2018,Ipsos,A-,1554,a,.1633469,.1469629,39.5,31.1,45.87043,37.28361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,52197,82370,4/17/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/13/2018,4/17/2018,Ipsos,A-,1511,a,.163204,.1522811,39.1,30.7,45.47042,36.88361,"",T,http://polling.reuters.com/#poll/TM1212Y17/,52292,82520,4/18/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/14/2018,4/18/2018,Ipsos,A-,1471,a,.1635265,.1580473,39.3,29.3,45.67043,35.4836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,52291,82519,4/19/2018,18:00:17 23 Apr 2018
Adults,4/23/2018,4/15/2018,4/19/2018,Ipsos,A-,1516,a,.8687794,.8687794,37.8,31.3,44.17043,37.4836,"",T,http://polling.reuters.com/#poll/TM1212Y17/,52290,82518,4/20/2018,18:00:17 23 Apr 2018
Voters,4/23/2018,1/23/2017,1/24/2017,Public Policy Polling,B+,1043,rv,1.017907,0,48,40,46.56857,39.69301,"","",http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_12617.pdf,49237,78153,1/25/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,1/30/2017,1/31/2017,Public Policy Polling,B+,725,rv,.6707079,0,45,42,43.56857,41.69301,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_2217.pdf,49238,78151,2/1/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,2/2/2017,2/6/2017,McLaughlin & Associates,C-,1000,lv,.6387051,0,42.4,44,44.32475,41.50409,"","",http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50468,79643,2/7/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,2/5/2017,2/6/2017,Emerson College,B,617,rv,.9469491,0,48.1,46.3,48.19125,45.21147,"","",http://media.wix.com/ugd/3bebb2_ad9933217cc64d9c9fdf4e34a27756c1.pdf,49292,78251,2/7/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,2/7/2017,2/8/2017,Public Policy Polling,B+,712,rv,.6522518,0,49,41,47.56857,40.69301,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_21017.pdf,49287,78162,2/9/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,2/15/2017,2/20/2017,McLaughlin & Associates,C-,1000,lv,.5990136,0,43.5,43.8,45.42474,41.30409,"","",http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50467,79642,2/21/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,2/21/2017,2/22/2017,Public Policy Polling,B+,941,rv,.9191785,0,46,43,44.56857,42.69301,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_22417.pdf,49324,78150,2/23/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,3/10/2017,3/12/2017,Public Policy Polling,B+,808,rv,.8719774,0,46,41,44.56857,40.69301,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_31517.pdf,49488,78145,3/13/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,3/16/2017,3/20/2017,McLaughlin & Associates,C-,1000,lv,.6966384,0,42.9,44.6,44.82475,42.10409,"","",http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50466,79641,3/21/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,3/22/2017,3/27/2017,Marist College,A,906,rv,1.611734,0,47,38,47.14094,38.3175,"","",https://www.documentcloud.org/documents/3532285-McClatchy-Marist-Poll-National-Nature-of-the.html,49556,78147,3/28/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,3/27/2017,3/28/2017,Public Policy Polling,B+,677,rv,.8197694,0,48,43,46.56857,42.69301,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_33017.pdf,49550,78152,3/29/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,3/30/2017,4/1/2017,Morning Consult,"",1995,rv,.5631806,0,41,39,45.34788,39.92483,"","",https://morningconsult.com/wp-content/uploads/2017/04/170401_crosstabs_Politico_v3_AG-1.pdf,49577,78242,4/2/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/6/2017,4/9/2017,Morning Consult,"",1988,rv,.4396639,0,43,40,47.34788,40.92483,"","",http://www.politico.com/f/?id=0000015b-5fbb-da80-afdf-dfff4d650002,49603,78241,4/10/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/10/2017,4/11/2017,YouGov,B,1324,rv,.7601014,0,40,37,45.13651,40.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qs45iqlax3/econTabReport.pdf,49604,78156,4/12/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/11/2017,4/12/2017,Marist College,A,869,rv,1.551308,0,45,38,45.14094,38.3175,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us170411_Circus/Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_April%202017.pdf#page=3,49610,78154,4/13/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/13/2017,4/15/2017,Morning Consult,"",1992,rv,.3963172,0,40,40,44.34788,40.92483,"","",https://morningconsult.com/2017/04/20/grading-trumps-first-100-days-office/,49633,78143,4/16/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/15/2017,4/18/2017,YouGov,B,1291,rv,.6421857,0,38,32,43.13651,35.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3y1jngdqn7/econTabReport.pdf,49629,78200,4/19/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/17/2017,4/18/2017,Public Policy Polling,B+,648,rv,.8634622,0,47,41,45.56857,40.69301,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_42017.pdf,49637,78149,4/19/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/17/2017,4/20/2017,Gravis Marketing,B-,1665,rv,1.431754,0,47,42,46.5537,41.28854,"","",http://orlando-politics.com/2017/04/25/gravis-marketing-poll-donald-trump-approval-rate-sits-at-42-as-he-approaches-100-day-mark/,49768,78168,4/21/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/17/2017,4/20/2017,NBC News/Wall Street Journal,A-,759,rv,1.376634,0,47,43,46.03009,41.78244,"","",https://www.wsj.com/articles/americans-dissatisfaction-with-speaker-paul-ryan-congress-overall-is-growing-poll-finds-1493067612,49647,78201,4/21/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/20/2017,4/24/2017,Morning Consult,"",2032,rv,.3721353,0,40,44,44.34788,44.92483,"","",https://morningconsult.com/2017/04/26/trumps-border-wall-lowest-priority-funding-talks-voters-say/,49664,78165,4/25/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/20/2017,4/24/2017,McLaughlin & Associates,C-,1000,lv,.7596359,0,43,43,44.92474,40.50409,"","",http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50465,79640,4/25/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/22/2017,4/25/2017,CNN/Opinion Research Corp.,A-,922,rv,1.526587,0,49,41,47.95999,40.69526,"","","http://i2.cdn.turner.com/cnn/2017/images/04/28/rel5c.-.congress,.health.care.pdf",49668,78202,4/26/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/23/2017,4/25/2017,Fox News,A,1009,rv,1.748541,0,47,42,46.98401,41.94231,"","",http://www.foxnews.com/politics/slideshow/2017/04/26/fox-news-poll-president-trumps-first-100-days.html,49666,78157,4/26/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/23/2017,4/25/2017,YouGov,B,1289,rv,.5827703,0,39,34,44.13651,37.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vndekayz1x/econTabReport.pdf,49656,78203,4/26/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/27/2017,4/30/2017,Morning Consult,"",1998,rv,.3390556,0,41,41,45.34788,41.92483,"","",https://morningconsult.com/2017/05/03/people-split-states-treat-sickest-americans/,49689,78146,5/1/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,4/29/2017,5/2/2017,YouGov,B,1255,rv,.5452315,0,38,35,43.13651,38.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/blvmt31w4l/econTabReport.pdf,49688,78204,5/3/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/4/2017,5/6/2017,Morning Consult,"",1996,rv,.3220279,0,42,36,46.34788,36.92483,"","",https://morningconsult.com/2017/05/10/obamacare-support-gop-alternative-poll-finds/,49712,78169,5/7/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/4/2017,5/9/2017,Quinnipiac University,A-,1078,rv,1.533626,0,54,38,51.70473,37.78585,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2456,49715,78207,5/10/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/6/2017,5/9/2017,YouGov,B,1278,rv,.5431328,0,40,35,45.13651,38.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hdfqb3wks2/econTabReport.pdf,49713,78161,5/10/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/9/2017,5/11/2017,Morning Consult,"",1731,rv,.2736808,0,42,37,46.34788,37.92483,"","",https://morningconsult.com/2017/05/11/partisanship-strong-factor-voters-stance-comey-firing/,49718,78167,5/12/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/12/2017,5/14/2017,Public Policy Polling,B+,692,rv,.9491691,0,49,38,47.56857,37.69301,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_51617.pdf,49731,78166,5/15/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/12/2017,5/14/2017,Morning Consult,"",2001,rv,.3190022,0,42,35,46.34788,35.92483,"","",https://morningconsult.com/2017/05/17/trumps-approval-slide-continues-morale-among-base-weakens/,49737,78144,5/15/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/13/2017,5/16/2017,YouGov,B,1293,rv,.5405405,0,40,33,45.13651,36.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r7qogc932v/econTabReport.pdf,49739,78163,5/17/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/18/2017,5/22/2017,Morning Consult,"",1938,rv,.3220312,0,41,37,45.34788,37.92483,"","",https://morningconsult.com/2017/05/24/trump-arrests-slide-despite-concerns-russia-probe-comey-firing/,49765,78148,5/23/2017,18:00:20 23 Apr 2018
Voters,4/23/2018,5/19/2017,5/23/2017,Ipsos,A-,405,rv,.0591054,0,43,36.1,47.46941,40.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,49793,79323,5/24/2017,18:00:20 23 Apr 2018
